identifiant;Section;Numero;Surface;hauteur;coordonnees_de_la_forme
IK109000KZ0364;KZ;364;29.562793280809426;16.000000000000000;POLYGON ((353117.419470705 6689426.04496664,353113.296859095 6689432.07045798,353117.642301433 6689432.48539784,353118.760953633 6689430.8626438,353121.638573683 6689430.80660135,353122.467892967 6689429.42320071,353117.419470705 6689426.04496664))
IK109000KW0160;KW;160;112.637301907958620;7.000000000000000;POLYGON ((352918.453662542 6689193.500053,352918.660951173 6689184.03043607,352907.804276861 6689192.89564456,352902.481914743 6689196.54323398,352904.805883525 6689201.3037152,352910.065584081 6689197.88230371,352910.393628244 6689198.30828171,352918.453662542 6689193.500053))
IK109000KX0778;KX;778;310.272592079146080;16.000000000000000;POLYGON ((353138.508723345 6689342.81635655,353139.853308455 6689335.95100758,353140.878126307 6689330.10563645,353141.896500049 6689324.14937515,353143.711985506 6689316.25526476,353145.099911295 6689308.8310727,353145.949638865 6689303.88600424,353147.086909627 6689297.36650688,353148.492386199 6689288.93990959,353148.911706959 6689287.02402414,353149.830555325 6689281.96367351,353151.648918609 6689271.51030164,353152.497610396 6689270.45957705,353153.459792782 6689264.84038256,353151.771702572 6689264.49345721,353150.008052852 6689264.15092492,353149.538956257 6689266.51476444,353147.833032725 6689276.29400905,353145.88934703 6689287.19972919,353145.595358564 6689288.66326787,353144.732734302 6689293.38655532,353143.050816349 6689302.274286,353142.544848808 6689305.30786154,353140.77448727 6689313.978205,353139.362584603 6689322.29391428,353138.769972987 6689326.44518001,353137.168280071 6689334.10433302,353136.999626653 6689335.11552512,353135.267968319 6689344.45121352,353134.91776935 6689346.25181703,353131.629574703 6689364.02289446,353134.854587272 6689364.72552008,353136.904199591 6689353.0347754,353137.633223649 6689347.31786489,353138.508723345 6689342.81635655))
IK109000KZ0365;KZ;365;106.627571414540160;13.000000000000000;POLYGON ((353113.296859095 6689432.07045798,353111.826212629 6689434.15874013,353111.815129915 6689435.27203751,353126.421403982 6689442.65644193,353129.923052356 6689433.77416483,353117.642301433 6689432.48539784,353113.296859095 6689432.07045798))
IK109000KW0161;KW;161;102.331759431353220;7.000000000000000;POLYGON ((352918.039951618 6689199.42118569,352918.453662542 6689193.500053,352910.393628244 6689198.30828171,352910.065584081 6689197.88230371,352904.805883525 6689201.3037152,352902.560286859 6689203.10333418,352902.879134542 6689205.97768598,352905.095285148 6689210.18811254,352908.392268598 6689208.21606512,352907.438540091 6689206.15750486,352912.855808442 6689202.83819458,352918.039951618 6689199.42118569))
IK109000KX0779;KX;779;487.155049036010100;16.000000000000000;POLYGON ((353119.311021668 6689358.17443845,353131.629574703 6689364.02289446,353134.91776935 6689346.25181703,353135.267968319 6689344.45121352,353136.999626653 6689335.11552512,353137.168280071 6689334.10433302,353138.769972987 6689326.44518001,353129.077338896 6689325.33970893,353125.001819889 6689324.35273726,353124.076555806 6689329.3022019,353123.507937436 6689332.56195302,353120.941302077 6689348.39957639,353119.311021668 6689358.17443845))
IK109000KZ0366;KZ;366;81.902250235717261;13.000000000000000;POLYGON ((353126.421403982 6689442.65644193,353132.665825523 6689445.74261777,353136.879729402 6689437.37526166,353138.311701597 6689434.6216429,353129.923052356 6689433.77416483,353126.421403982 6689442.65644193))
IK109000KW0164;KW;164;78.193232612051830;7.000000000000000;POLYGON ((352924.673618484 6689210.49562711,352924.105088386 6689213.755396,352923.229717344 6689218.25693398,352927.784508991 6689219.66095556,352933.131753439 6689220.35129086,352934.419941914 6689213.82296408,352930.810570481 6689213.03153391,352931.028953145 6689211.57238037,352929.196162509 6689211.34519897,352924.673618484 6689210.49562711))
IK109000KX0780;KX;780;158.772196256519950;16.000000000000000;POLYGON ((353111.573100448 6689345.04996766,353113.785213872 6689355.7140824,353119.311021668 6689358.17443845,353120.941302077 6689348.39957639,353123.507937436 6689332.56195302,353124.076555806 6689329.3022019,353121.123328601 6689329.36263616,353117.867867522 6689329.44064388,353118.710881716 6689333.50844484,353120.116847352 6689339.43502505,353118.102561195 6689339.99719726,353118.988896822 6689343.50615336,353118.384430551 6689343.54129728,353111.573100448 6689345.04996766))
IK109000KZ0367;KZ;367;154.658448310405760;10.000000000000000;POLYGON ((353132.665825523 6689445.74261777,353142.117672723 6689450.53383685,353146.407142271 6689442.16209465,353149.830423441 6689435.84348789,353138.311701597 6689434.6216429,353136.879729402 6689437.37526166,353132.665825523 6689445.74261777))
IK109000KW0165;KW;165;28.690440070094596;7.000000000000000;POLYGON ((352933.131753439 6689220.35129086,352936.954898812 6689220.90775625,352938.532430064 6689214.14006885,352934.985718488 6689213.12246055,352934.525908396 6689213.0379423,352934.419941914 6689213.82296408,352933.131753439 6689220.35129086))
IK109000KZ0370;KZ;370;162.078376772397090;10.000000000000000;POLYGON ((353150.8701524 6689455.03193275,353157.511671813 6689458.42884327,353161.863819115 6689449.83093851,353168.06262832 6689437.78772821,353160.127332666 6689436.91385348,353157.678034251 6689441.72938307,353155.15318318 6689446.54930624,353150.8701524 6689455.03193275))
IK109000KW0166;KW;166;273.116790451146240;7.000000000000000;POLYGON ((352935.237329495 6689235.69469892,352935.343295361 6689234.9096771,352926.339701076 6689231.31660374,352927.766096836 6689224.55770417,352921.995901113 6689223.11311999,352919.528275976 6689232.82549297,352917.097515155 6689241.86813078,352916.490289 6689244.46255978,352928.805587746 6689247.6404398,352931.27509636 6689248.38690903,352932.221422469 6689245.10516372,352934.008112809 6689239.32669548,352935.237329495 6689235.69469892))
IK109000KZ0371;KZ;371;258.786866205085970;10.000000000000000;POLYGON ((353157.511671813 6689458.42884327,353166.805918163 6689463.1179962,353170.95074266 6689454.86594657,353171.082517311 6689454.52449041,353174.140922859 6689448.44964,353178.894874928 6689438.93827017,353168.06262832 6689437.78772821,353161.863819115 6689449.83093851,353157.511671813 6689458.42884327))
IK109000KW0167;KW;167;121.916875858931040;10.000000000000000;POLYGON ((352916.490289 6689244.46255978,352914.523946467 6689252.36552853,352922.448485421 6689254.35237292,352925.913165944 6689255.26347919,352926.524091835 6689255.33920594,352928.918038343 6689256.09006964,352930.698270458 6689250.20071007,352931.27509636 6689248.38690903,352928.805587746 6689247.6404398,352916.490289 6689244.46255978))
IK109000KZ0372;KZ;372;271.976627483657130;10.000000000000000;POLYGON ((353166.805918163 6689463.1179962,353174.69500464 6689467.109991,353179.154955994 6689459.06215887,353179.902280352 6689457.5722678,353188.269338687 6689442.39887623,353189.569556148 6689439.98672548,353183.851207739 6689439.42901099,353178.894874928 6689438.93827017,353174.140922859 6689448.44964,353171.082517311 6689454.52449041,353170.95074266 6689454.86594657,353166.805918163 6689463.1179962))
IK109000KW0168;KW;168;116.234969978250580;10.000000000000000;POLYGON ((352914.523946467 6689252.36552853,352912.482050957 6689260.27289372,352916.777882613 6689261.13564314,352926.396967518 6689263.58024185,352928.328312862 6689257.6820906,352928.918038343 6689256.09006964,352926.524091835 6689255.33920594,352925.913165944 6689255.26347919,352922.448485421 6689254.35237292,352914.523946467 6689252.36552853))
IK109000KZ0373;KZ;373;168.162778825323270;10.000000000000000;POLYGON ((353174.69500464 6689467.109991,353180.006909501 6689469.80536205,353183.737082013 6689462.24501751,353185.577285949 6689458.68882328,353192.981452894 6689443.90520773,353194.344336993 6689441.26688492,353189.569556148 6689439.98672548,353188.269338687 6689442.39887623,353179.902280352 6689457.5722678,353179.154955994 6689459.06215887,353174.69500464 6689467.109991))
IK109000KW0169;KW;169;254.655441890928840;0.000000000000000;POLYGON ((352944.242779295 6689258.87038636,352945.586258003 6689255.89933764,352940.079631884 6689253.77181395,352934.648561107 6689251.63990004,352938.041332667 6689236.97804053,352935.237329495 6689235.69469892,352934.008112809 6689239.32669548,352932.221422469 6689245.10516372,352931.27509636 6689248.38690903,352930.698270458 6689250.20071007,352928.918038343 6689256.09006964,352928.328312862 6689257.6820906,352926.396967518 6689263.58024185,352940.400327215 6689267.1050076,352944.242779295 6689258.87038636))
IK109000KW0171;KW;171;1956.628850345415200;13.000000000000000;POLYGON ((352900.197500274 6689292.80946931,352890.838566147 6689314.38312179,352886.155901645 6689325.11450895,352882.803779557 6689332.65305634,352880.864198223 6689337.10525566,352878.259360368 6689343.15387798,352877.393232955 6689345.20704908,352873.689151977 6689353.21114283,352874.718433085 6689355.2653025,352900.865362691 6689365.53823639,352911.265435659 6689341.01112186,352913.744994319 6689335.41486584,352916.745163624 6689328.34187419,352916.952486251 6689327.99601701,352916.743310864 6689327.00679648,352917.138603472 6689325.98241158,352921.579892125 6689313.70737709,352925.688562811 6689302.23055476,352900.197500274 6689292.80946931))
IK109000KW0172;KW;172;177.287115321751510;13.000000000000000;POLYGON ((352900.865362691 6689365.53823639,352906.138781886 6689367.56802153,352916.167530881 6689343.17378397,352918.344859423 6689337.59511205,352913.744994319 6689335.41486584,352911.265435659 6689341.01112186,352900.865362691 6689365.53823639))
IK109000KW0173;KW;173;558.528687429888350;13.000000000000000;POLYGON ((352906.138781886 6689367.56802153,352906.687041245 6689367.86992233,352909.678960122 6689368.47472304,352915.446129728 6689354.23103248,352917.290817962 6689349.45056913,352924.332368131 6689332.35111819,352936.189534852 6689336.77957474,352936.258642635 6689336.66428924,352939.690988536 6689327.89718895,352943.123345847 6689319.13009085,352921.579892125 6689313.70737709,352917.138603472 6689325.98241158,352916.743310864 6689327.00679648,352916.952486251 6689327.99601701,352916.745163624 6689328.34187419,352913.744994319 6689335.41486584,352918.344859423 6689337.59511205,352916.167530881 6689343.17378397,352906.138781886 6689367.56802153))
IK109000KW0175;KW;175;170.373014037465650;0.000000000000000;POLYGON ((352955.955399253 6689263.41856171,352955.873389813 6689263.31206656,352947.849379868 6689280.46861392,352956.833538767 6689283.7290497,352964.0070664 6689266.28818797,352962.394521817 6689265.93692126,352955.955399253 6689263.41856171))
IK109000KX0805;KX;805;181.881797230646300;0.000000000000000;POLYGON ((353126.033073794 6689318.61825419,353125.001819889 6689324.35273726,353129.077338896 6689325.33970893,353138.769972987 6689326.44518001,353139.362584603 6689322.29391428,353140.77448727 6689313.978205,353132.327649761 6689312.13271023,353127.49008876 6689311.07877471,353126.033073794 6689318.61825419))
IK109000KW0176;KW;176;188.371027683298540;0.000000000000000;POLYGON ((352957.450911367 6689283.91566984,352956.833538767 6689283.7290497,352947.849379868 6689280.46861392,352940.428045125 6689296.25493327,352942.223953319 6689297.15185462,352950.610071519 6689300.55833323,352957.450911367 6689283.91566984))
IK109000KW0178;KW;178;347.045015557351750;13.000000000000000;POLYGON ((352909.678960122 6689368.47472304,352911.215923829 6689368.83037125,352915.281221901 6689357.91238651,352915.801823895 6689356.43564956,352921.453035383 6689358.44347039,352922.385535993 6689358.83428539,352927.179800933 6689360.44690117,352929.344229854 6689354.64645258,352935.913103745 6689337.24071677,352936.189534852 6689336.77957474,352924.332368131 6689332.35111819,352917.290817962 6689349.45056913,352915.446129728 6689354.23103248,352909.678960122 6689368.47472304))
IK109000KW0179;KW;179;145.770872979510410;13.000000000000000;POLYGON ((352911.215923829 6689368.83037125,352913.823600837 6689369.34626196,352923.233345502 6689370.80163596,352927.179800933 6689360.44690117,352922.385535993 6689358.83428539,352921.453035383 6689358.44347039,352915.801823895 6689356.43564956,352915.281221901 6689357.91238651,352911.215923829 6689368.83037125))
IK109000KW0185;KW;185;198.069546970565710;13.000000000000000;POLYGON ((352931.88105489 6689372.19008811,352936.548143742 6689372.91998515,352940.926768209 6689360.87113911,352940.624535953 6689360.88872008,352942.004839252 6689357.24793315,352945.022531345 6689349.17254808,352950.085825406 6689335.85996534,352951.258817479 6689332.56503685,352952.758001195 6689328.36101138,352949.19200667 6689327.01072356,352946.431375254 6689334.29229382,352943.670751497 6689341.57386551,352938.601027083 6689354.77556368,352937.207823874 6689358.19457094,352936.743423203 6689359.33424011,352931.88105489 6689372.19008811))
IK109000KW0186;KW;186;376.607686650656600;13.000000000000000;POLYGON ((352936.548143742 6689372.91998515,352947.563942357 6689374.6157672,352949.532115271 6689368.0478844,352950.296903094 6689365.55555782,352951.469887564 6689362.26062909,352950.228707055 6689361.77649979,352953.71081126 6689352.5614509,352958.912336748 6689339.0183049,352950.085825406 6689335.85996534,352945.022531345 6689349.17254808,352942.004839252 6689357.24793315,352940.624535953 6689360.88872008,352940.926768209 6689360.87113911,352936.548143742 6689372.91998515))
IK109000KW0187;KW;187;474.410031654838460;13.000000000000000;POLYGON ((352947.563942357 6689374.6157672,352957.275899157 6689376.05361431,352959.332540192 6689369.70312016,352962.294039182 6689361.96480923,352965.041772591 6689354.46146524,352971.665115718 6689335.38362528,352961.742088437 6689331.62145509,352958.912336748 6689339.0183049,352953.71081126 6689352.5614509,352950.228707055 6689361.77649979,352951.469887564 6689362.26062909,352950.296903094 6689365.55555782,352949.532115271 6689368.0478844,352947.563942357 6689374.6157672))
IK109000KX0812;KX;812;146.908307643120760;13.000000000000000;POLYGON ((353183.634640956 6689362.66860617,353173.396369064 6689367.82563613,353176.237876086 6689373.66877675,353177.112340093 6689373.06161729,353179.455371621 6689378.15487967,353186.157824457 6689379.99057,353187.442642612 6689370.79213853,353183.634640956 6689362.66860617))
IK109000KW0203;KW;203;272.414795936475460;0.000000000000000;POLYGON ((353089.020060017 6689337.90511929,353082.930813673 6689310.10906767,353079.940704916 6689310.83925791,353073.307559952 6689341.4891157,353089.020060017 6689337.90511929))
